"RecNumbe","F1Age","F2Age","MarriedCouple","UnmarriedCouple","SingleFemale","SingleMale","F1White","F1Black","F1NativeAmer","F1Asian","F1HawaiiP","F1Hispanic","F2White","F2Black","F2NativeAmer","F2Asian","F2HawaiiP","F2Hispanic","SameRaces","KidNotWhParentWh","KidWhParentNotWh","OtherTrans","Adopt","prediction","score.0","score.1"
"251376000000",45,NA, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251377000000",47,54, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251383000000",44,NA, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251383000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251384000000",37,40, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251385000000",NA,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,1,"0",0.29260450,0.70739550
"251388000000",56,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.71748087,0.28251913
"251390000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"0",0.29260450,0.70739550
"251391000000",59,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"1",0.83806344,0.16193656
"251393000000",54,57, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251394000000",56,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"1",0.71748087,0.28251913
"251394000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251397000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251401000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251402000000",33,34, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"251408000000",48,48, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251417000000",40,56, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251421000000",42,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251424000000",54,57,NA,NA,NA,NA, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251430000000",50,NA,NA,NA,NA,NA, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251441000000",61,68, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251443000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.71748087,0.28251913
"251443000000",52,NA, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"1",0.83806344,0.16193656
"251446000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251449000000",48,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251449000000",56,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"1",0.71748087,0.28251913
"251460000000",49,52, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251462000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251462000000",50,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251462000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"0",0.29260450,0.70739550
"251463000000",53,NA,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"0",0.44628099,0.55371901
"251464000000",44,29, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251468000000",49,50, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251469000000",45,47, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251470000000",50,56,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251472000000",38,50, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251472000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251474000000",57,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251474000000",69,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251476000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251477000000",29,34, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251480000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251483000000",61,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251487000000",52,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251487000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251490000000",34,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.44628099,0.55371901
"251491000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"0",0.29260450,0.70739550
"251493000000",53,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251498000000",65,64, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,0,"1",0.71748087,0.28251913
"251498000000",44,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251515000000",50,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251517000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251523000000",61,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251525000000",52,59, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251532000000",52,NA, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251534000000",51,NA,NA,NA,NA,NA, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251536000000",55,59, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251538000000",69,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,1,"0",0.44628099,0.55371901
"251542000000",59,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.44628099,0.55371901
"251542000000",60,NA, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251547000000",41,43, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251550000000",48,30, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,0,"0",0.44628099,0.55371901
"251552000000",57,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251552000000",45,46, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0,0,"0",0.44628099,0.55371901
"251554000000",68,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251555000000",45,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,1,"0",0.43076923,0.56923077
"251556000000",51,52, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251557000000",49,49, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"251557000000",55,50, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251563000000",61,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"251563000000",57,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251566000000",64,NA, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251567000000",64,63,NA,NA,NA,NA, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0,0,"0",0.43076923,0.56923077
"251568000000",50,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251568000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251572000000",53,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251573000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251575000000",59,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251576000000",47,55, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251576000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251579000000",41,NA, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.83806344,0.16193656
"251580000000",48,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,1,"1",0.71748087,0.28251913
"251592000000",26,26, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,0,"1",0.83806344,0.16193656
"251593000000",59,54, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251596000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251599000000",64,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251603000000",63,78,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0,0,"0",0.44628099,0.55371901
"251603000000",39,45, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0,0,"0",0.44628099,0.55371901
"251604000000",29,29,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251612000000",38,NA, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251613000000",49,50, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,0,"1",0.71748087,0.28251913
"251618000000",55,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251624000000",49,53, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,0,"1",0.71748087,0.28251913
"251625000000",31,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"0",0.44628099,0.55371901
"251628000000",57,58, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251633000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251635000000",39,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251635000000",51,61, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251643000000",38,NA,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"0",0.44628099,0.55371901
"251650000000",51,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251652000000",64,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251656000000",52,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251664000000",54,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251666000000",50,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,1,"0",0.43076923,0.56923077
"251673000000",64,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251673000000",53,62, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0,0,"0",0.44628099,0.55371901
"251675000000",54,47,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,0,"0",0.44628099,0.55371901
"251677000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251680000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251682000000",NA,NA, 1, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,1,"1",0.93939394,0.06060606
"251699000000",34,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251702000000",57,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251710000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251713000000",50,56, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0,0,"1",0.71748087,0.28251913
"251713000000",47,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251728000000",47,48, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251735000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251735000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251736000000",55,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251737000000",62,60,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"251740000000",50,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251743000000",50,56,NA,NA,NA,NA, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251747000000",49,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251748000000",60,60,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0,0,"0",0.44628099,0.55371901
"251749000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251752000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251753000000",48,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251760000000",54,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.44628099,0.55371901
"251781000000",37,45, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,0,"1",0.71748087,0.28251913
"251788000000",64,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251790000000",57,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251797000000",65,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251798000000",58,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.71748087,0.28251913
"251798000000",56,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251811000000",44,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251811000000",44,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251820000000",68,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"0",0.43076923,0.56923077
"251823000000",48,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251835000000",61,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251861000000",47,52, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251863000000",42,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251877000000",55,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251911000000",60,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251914000000",50,54, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251931000000",52,36, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1,1,"0",0.44628099,0.55371901
"251934000000",61,58, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251960000000",43,48, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251964000000",69,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"1",0.71748087,0.28251913
"251969000000",53,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.43076923,0.56923077
"251969000000",48,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"252001000000",53,63,NA,NA,NA,NA, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"252007000000",43,44, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"252015000000",39,34, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"252022000000",NA,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"252023000000",39,38, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"252028000000",NA,NA, 1, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.93939394,0.06060606
"252029000000",53,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"0",0.43076923,0.56923077
